名不副实,0
啥玩意，还不如鸡汤。,0
晦涩的文字，空洞的说教。,0
不喜欢,0
水份多，浪费时间，扔书,0
烂书,0
我是不愿意和这样的作者交朋友的。,0
到最后才知道 尼玛 是骗人的 ！不作恶 不作孽 不作死！,0
纵使那般盛誉，那般通俗，像一说一样，可我真的对这种以讲故事形式给你磨磨叽叽讲个一句话就能讲通的道理的文章毫无兴趣，更别说有些以虚构的故事来言说，更是造作，根本毫无事实论证基础可言。,0
没有一点干货，主要就是教人开创自己的直销企业。,0
美式话唠,0
本身鸡汤还好，就是攻击性太强，贩卖焦虑。,0
云里雾里……,0
不写这么啰嗦会死吗,0
不同意作者对于赚钱方法的大部分观点。,0
欣赏不来,0
把书捧在手上的瞬间很激动，书籍装帧舒适，文字排版熨贴，内容是来自世界范围的各种优秀诗歌。迫不及待的读完以后却难掩的失望，这些节选的诗歌文字不知为何，完全没有被击中的共鸣感。,0
翻译不行,0
不理解为什么西川先生要编这么一本诗选。,0
太文艺的不适合我。,0
大多数的诗集其内容都不抵书名。,0
看过很多诗，这本中下吧，跟口水话，内容也少，感觉圈钱。,0
除了童心还有什么？绵软无力不痛不痒的诗歌。,0
大多数的诗集其内容都不抵书名。,0
对于没了解过心理学的人来说应该会是个很容易读进去的入门，但稍微读过一点心理学的书便会觉得过于浅显，故事的结尾也是充满了希望，以至于你知道，并没有那样容易的脱胎换骨,0
作为一个接受了长期心理咨询的抑郁症患者，并不认为这本书有吹捧得那么好。非常非常基础，几乎只是一只脚踏过心理咨询的门槛而已。数十年留下的伤痛要用成年后的对话来自我愈合，哪有那么容易。,0
慕名而来，读完有点失望。,0
现在早已过时了。,0
一天之内读完，觉得对我而言帮助并不是很大。心理咨询部分总感觉不是很深入，其余的故事性铺垫又有点多。,0
太过于浅显入门了。,0
入门级心理学，类似内容的书太多了。这本的特点就是借用了柳林风声的人物而已，其思想内容没有多么不同。,0
被吹过头了,0
"
",0
还行吧，有点太幼稚了，收获也不多。,0
放弃使你无力的事物也需要很大的帮助,0
干货埋在故事之下，其实阅读体验很一般。,0
刚收到就看了，好像讲得还不够深入。“没有一种批判比自我批判更强烈”很认同这一句。如果一个能从儿童状态完美地转化到成人状态，或者能完美平衡儿童状态、成人状态和父母状态，那一定会活得自在吧,0
太浅，没有什么值得看的。,0
为什么我为了了解这些零星的心理知识要忍受一个如此做作的故事？,0
写的太简单了,0
写的什么垃圾东西,0
才看了十次心理医生就生龙活虎蹦上人生巅峰的启程，还是病得太轻了。,0
是我的问题，没看懂,0
我只能说这是一部严重过誉的书,0
对于读林达许知远，读刘瑜读熊培云的人来说，这本书实在太奇怪了，所以我看了电视剧，又读了小说，还是不懂在说什么。更多不懂的在所谓的“文化属性”。作者认为什么样的文化产生什么样的民族，且不论书中的故事是否论证了这个理论框架，这不是和唯物主义的物质第一性精神第二性的观点相反么？讨论文化有意义吗，有“好的”和“坏的”文化之分吗？中国的弱势群体是受传统“弱势”文化的戕害吗？他们真的内心认定需要“救世主”吗？刚好读了一点王小波和《文化苦旅》，才知道这是90年代那股“文化热”的产物。,0
因为中国上过学的文盲月啦越多了，才会把这玩意说成什么神作。,0
太过浓重的海岩色彩，无非是比海岩更宏大一些，主题虽然明确也不乏深刻，但民间哲学色彩太重，意淫成分过多，难成经典。不知道为啥这么高分，对豆瓣也来越不理解了。,0
真心不明白这么高的分是咋来的。,0
不好消化，容易看拧巴,0
其实看得挺尴尬的 她笔下人物都是这种现实中没有的人 那咋写咋对吧,0
那些介绍和评论让人起鸡皮疙瘩。作者是个佛学和商学的爱好者，但写小说毕竟不是写论文。借人物之口长篇大论谈哲学，小说就让人看起来觉得不通畅。,0
电视剧我觉得拍得太烂所以直接读的原著。说实话文笔太一般，我感兴趣的书里谈经论道的那几段，作者野心很大，想同时讨论几个大问题，以故事做为壳来证道，可是有些观点我不能认同，太多人想给我们的文化盖章了，但总觉得是站在片面的角度自以为是罢了,0
作为小说并不优秀，但作为国家发展的话题，很值得深思和商榷。凡不平凡处皆是平凡之原貌。区别是眼光问题。,0
这浓浓的起点风啊,0
女性小说的佳作。但是还不够份量,0
全文都在抖机灵,0
啥玩意啊，小说也不能瞎写吧,0
矫揉造作的故事，故作深奥的哲理，生造的名词。了解得越多，距离越遥远。,0
也太能掰了,0
大学的时候读的，有点神叨，土老板最爱。,0
说教痕迹太重，剧情设定也有点扯淡，这么高的评分大概就是对传统文化批判的原因吧,0
剧情和思想确实挺好，但你是怎么写小说的？,0
道理不假。基调起太高，情节发展不够自然，叙事风格有点尬,0
文笔一般,0
里面涉及到的佛和道的内容我真心不喜欢，虚头巴老,0
还行，但故弄玄虚的地方不少，总体的情节并没有达到渲染的气氛。,0
跟起点文差不多。,0
文章有很多局限,0
打发时间吧，太装逼了。,0
看完电视剧，又想看小说。对其中文化属性，强弱势文化很感兴趣，但是我实在不习惯作者的文笔，只读了两三章就读不下去了，一会他说，一会她说，很生硬。,0
作者不会讲故事 全靠一些对话撑起来 结构也一般 ,0
书比剧还矫情,0
太理想，局限性太明显。现实中不会有芮小丹或者丁元英这样的人，却充满了刘冰。谈佛论道的内容太少，不及期待。,0
实事求是便是神道，让人印象深刻，说了这么多年的口号才发现还是理解浅了，刘冰其人其死是最好的注脚，当然文邹邹的人物语言过于生硬，太让人出戏。,0
为情节投三票，不过经济学，心理学的事情用哲学扯来扯去，真装逼,0
立意不错 但作者不会讲故事 全靠一些对话撑起来 结构也一般 ,0
书比剧还矫情,0
爱用形容词的书，就难掩一种玛丽苏感，不能深入推敲,0
比较装B 不是很喜欢,0
我还没到这样的层次，读不通里面的玄妙。,0
感情写的太干涩，人物刻画的太教条。,0
我还是不喜欢作者自己赤果果地跳出来指手画脚的行为,0
没有办法理解这个分数。,0
有点儿……读不下去啊,0
其实……不怎么好看啊,0
不知道为什么好，真心不是我的菜。,0
其实我不大喜欢路遥,0
最后矛盾处理不了就把人写死，真是个好办法。,0
还是不能理解为啥贵浙大学生对这部小说情有独钟啊,0
路遥几乎写了整个村子在那个波澜壮阔的年代里的历史变迁，然而我觉得很难看,0
高中时读的，有点感动，但路遥才气比较弱,0
读了一半，没读完,0
这世界太平凡了！还好没把平凡给写成不平凡了。初中时被一个老书友推荐着读，还给他的时候我都不好意思说真挺平凡的。,0
主题鲜明，时代感强，挖掘人性光明面。但稍有脸谱化和程式化嫌疑，生活里哪有那么多巧合。这一点扣两星。,0
痛苦文学读多了的副作用是不相信美好,0
好长好长。结局太open，不适合我。,0
故事不赖  文笔较差,0
一般   ,0
可惜错过了应读此书的年纪。过多久就又忘了呢？不喜第三卷。,0
看不出感动,0
故事不赖  文笔较差,0
也太垃圾了，无语,0
我花了好久的时间才艰难地读完第一本，因为里面出现的人物太多，我只能把每个人的名称职务以及他们的关系列出来，光誊这个人物关系图我就誊了好几次，我觉得挺一般的呀，不至于特别感动震撼啊，当然也可能是因为每个人的价值观和经历不同的过,0
路遥写得也太主旋律了一点,0
不必要的长，第三部完全看不动，甚至大段大段的农村男青年内心独白很有点咯噔文学的意思。但是这个书里的价值观才是最让人窒息的。,0
政治太多，废话有点多,0
讨厌路遥的文笔。,0
政治太多，废话有点多,0
被公司逼着看的，很无聊，能不能做到就看个人造化了。,0
很多东西都是老生常谈。,0
闷就一个字,0
忍着耐性看了一半，实在看不下去这种成功励志学的书，想去明白这些道理不一定要通过此种书，个人感觉。,0
还要再读几遍才能有深感,0
以前是培训课程.没啥意思.,0
读过却忘记的书,0
都是些车轱辘话,0
可能是时间比较早的缘故吧，比起现在更细分、更注重执行方法的这一类书，这一本显得统领有余而实用性不足。每一句都言之在理，却激不出心里大的涟漪。,0
专家的工作就是把简单的知识讲解的足够晦涩高深，而成功学专家绝对是中间的佼佼者,0
不适合一般人阅读的书，也仅仅算是作者的泛泛而谈。,0
难于执行,0
后面有点水。,0
实践出真知，不喜欢的就不取，只取自己所需,0
为什么我觉得这本写得好难看，完全激发不起我学习的热情来。,0
翻译得太搓了。,0
没有想象中的好. ,0
我最近看的都是什么书啊，越看越没信心啊。,0
鸡汤，别看了,0
鸡汤鼻祖。,0
没读出什么名堂来，对这种书我接受度较低。,0
没有传说中那么神奇,0
没用，别看了,0
对于重度拖延症患者来说真是有够讽刺 ,0
读不进去。所以注定是低效能的人了么,0
其实我脚着这本书是坑爹啊。,0
所谓的励志，无聊,0
有点啰嗦，在个人生活和时间管理上，不可能这么面面俱到。,0
看第一章就够了。,0
这神书没那么神吧,0
无论在讲道理上还是在具体操作上都欠缺具体的阐述。具体阐述上理论显得不是很到位，而具体操作上，毕竟是人，需要运用各种心理学知识去实现，有时候甚至是迂回实现。,0
很一般很一般很一般,0
翻译的不是很好，可以挑着看，里面的有些故事很启发人,0
不如他儿子写得好,0
没什么意思。,0
有点啰嗦，在个人生活和时间管理上，不可能这么面面俱到。,0
没看出问题，也不解决问题！,0
感觉只是一般吧，本来打算花2天的节奏看完的，没想到一天的安排时间里就看完了，觉得还是相对之前看的书来说，一般吧，不是很深入，理解也不是很透彻。类似于成功学的书籍，而我对于这类书籍是最厌恶的。,0
我是真的真的真的对成功学无感！！！！,0
就是励志书，外加培养个生活习惯什么的。。。,0
没有想象中那么好,0
读完此书，我为自己的不靠谱找到了科学的解释理由,0
这神书没那么神吧,0
很一般很一般很一般,0
很营销很课本~,0
翻译的不是很好，可以挑着看，里面的有些故事很启发人,0
没什么意思。,0
不如他儿子写得好,0
被强迫买的，什么书读读多少也能多点认识和思考吧。只能从这个意义上去积极认识了。,0
书中的内容即使你没看过书，应该大部分也听说过了，看到一半的时候还是没了兴致，前半段我按照要求写了自己的想听到的葬礼词，只是我还是没有搞懂我的理想。,0
感觉只是一般吧，本来打算花2天的节奏看完的，没想到一天的安排时间里就看完了，觉得还是相对之前看的书来说，一般吧，不是很深入，理解也不是很透彻。类似于成功学的书籍，而我对于这类书籍是最厌恶的。,0
我是真的真的真的对成功学无感！！！！,0
快速入门书 功利主义实用书 心理学的冰山一角 越是看哲学心理大师的书籍 越是觉得此书及具功利性 知识含量极少,0
不如好好研究心理学，在实践中我们自己就能发现很多的做人原则~~~,0
烂大街的成功学,0
还行，感觉逻辑不够严密，凑合着有些解决办法。,0
晦涩难懂,0
没有实践意义，大道理谁都会讲，实践真的很难。,0
这类书都只是让人在那个当下澎湃一记，放下书就忘了~基本想不起里面的内容了……,0
还行，感觉逻辑不够严密，凑合着有些解决办法。,0
烂大街的成功学,0
不如好好研究心理学，在实践中我们自己就能发现很多的做人原则~~~,0
快速入门书 功利主义实用书 心理学的冰山一角 越是看哲学心理大师的书籍 越是觉得此书及具功利性 知识含量极少,0
不太喜欢经管类的书 吸引是因为第一章的一句话~ 关于品德的~ ,0
"很努力地看了2/3,还是有收获的~ 再读发现翻译惨不忍睹，不顺的地方好多",0
说的都只是尽人皆知的道理，没用。,0
现在觉得都很扯。这本评价很高，其实都是废话。把所有的道理和规则都罗列出，冠上高效的美名。试问作者能不能做到书中所述。并且写好评的人定是门外汉。国情都不符合。自行计算加班时间收入消费。我能告诉你他说的这些我也能说给你听么。可是我一事无成。,0
还是成功学的老套路,0
在”心灵鸡汤“风格书中，没有实际意义。,0
太垃圾了,0
看上去并没有8.3那么高,0
越到后面越无法信服 通篇是华丽的大道理 我已厌倦了,0
阅读性高实用性低的典型。,0
这类书，我很难看进去，我这种人是很难被人洗脑的。,0
没那么厉害，也没那么差。,0
略为枯燥,0
这东西也太烂了，脚写的吗,0
果然就是个休闲读物,0
后面神学部分有点扯...,0
一般啊，哪有书评写的那么好。,0
douban里的评价似乎高了点，真怀疑有书托儿,0
无聊至极,0
断断续续的读了很久，然后这次终于下定决心从头开始读完它。。最近家人逼婚啊，然后读到批评他人很容易，不仅是父母和配偶，人人都可能把批评当成家常便饭，可是，大多数批评只是出于一时的冲动、不满和愤怒，不但没有启发和教育意义，反而使局面更加混乱。,0
这本众人都说好的书我怎么感觉很一般呢。,0
朴拙的立三观小册子。但凡畅销书都免不了浅薄简单吧。对我来说太小儿科了。论潜意识那一章突然开始神秘主义了。柑橘现在我对心理学已经懂太多，忍不了落后的看法了。,0
不是我的菜啊，读起来很没味道，难道是因为我心智蛮成熟的？还是最近这类书读的太多产生审美疲劳了~~,0
有点难理解，没看完。,0
内容实在很一般，适合青少年阅读，观点陈旧，基本上是人人都懂的。如果人人都去照健康的方式去生活，自然不会出现问题。,0
然则作者没有更多的论证潜意识对人来说为什么总是好的。,0
"正如所有心理书描述的那样,强调家庭的因素和个人感情的宣泄.其实一直觉得自己是怪胎来的,看了这个倒觉得自己再正常不过了",0
这本书我看略浅了一点，就是来忽悠人的,0
鸡汤心理学圣经？作者是心理医生，举了很多临床病例，有启发性。但是有几章写了上帝宗教，尤其是把潜意识比作上帝，这就太玄乎了。,0
虽然是鸡汤，但是不同意书中的大部分观点。,0
没有任何收获，浪费时间,0
个别案例有意思，大部分论述无感，大概是我心理太健康了，没啥收获,0
没有任何意义,0
我没看出哪好啊~有些话说的蛮有道理,0
没有想象中那么好。,0
看了三分之一，不是很能看进去，感觉翻译有很大问题。,0
就是本垃圾,0
果然非专业知识方面，太多人推荐的东西，都没什么价值。一直不看，看来是对的。,0
心里学也不能忽悠人啊，骗钱来的,0
其实也就那样。没有让人眼前一亮的东西,0
有值得学习或受认同的地方。但也过于捧自己。这也是环境和自执所限。不够透彻，不够智慧，但却过分自信和独断这事不算有益。因此只有三星。善值得认可，恶，哪怕只有一丝，也要知晓。,0
真没觉得特别有帮助，可能我还是门外汉吧~,0
太浅显了，读不下去。我不如再去翻一遍《逃避自由》,0
讲的也太简单了，这也能出书啊,0
我始终读不来心灵说教这类书，越读到后面越读不下去，感觉废话太多，逻辑不明，还颇具玄学的味道。,0
哎，我觉得作者一章就能讲明白，真的...,0
